year,variable,mean,std,min,q1,median,q3,max
2002,VAR_2T,278.67529296875,21.114519119262695,197.50393676757812,268.80615234375,283.388427734375,296.4732666015625,323.2218322753906
2003,VAR_2T,278.5223388671875,21.381633758544922,194.72483825683594,268.84716796875,283.37957763671875,296.4241638183594,323.3680419921875
2004,VAR_2T,278.39044189453125,21.484174728393555,195.04254150390625,268.65277099609375,283.404296875,296.3274230957031,322.29345703125
2005,VAR_2T,278.7386779785156,21.116735458374023,193.79554748535156,269.04949951171875,283.49810791015625,296.41876220703125,324.98114013671875
2006,VAR_2T,278.6996765136719,21.232646942138672,195.13291931152344,269.2509765625,283.4529113769531,296.48046875,323.49578857421875
2007,VAR_2T,278.7060546875,21.078824996948242,195.3943328857422,269.15008544921875,283.37640380859375,296.372314453125,323.28375244140625
2008,VAR_2T,278.4877624511719,21.295515060424805,194.67005920410156,269.11370849609375,283.3968505859375,296.32464599609375,324.22967529296875
2009,VAR_2T,278.6252746582031,21.186731338500977,197.4121551513672,268.8043212890625,283.3891296386719,296.4903564453125,323.1270751953125
2010,VAR_2T,278.7390441894531,21.332693099975586,192.7109832763672,269.095947265625,283.52630615234375,296.54693603515625,326.0418395996094
2011,VAR_2T,278.69219970703125,21.023822784423828,197.3802032470703,269.20404052734375,283.4248046875,296.3263244628906,322.22625732421875
2012,VAR_2T,278.6769714355469,21.284086227416992,192.08340454101562,269.1509704589844,283.5396423339844,296.44586181640625,324.3586730957031
2013,VAR_2T,278.6274719238281,21.19454002380371,197.6200714111328,268.39178466796875,283.5662536621094,296.4644775390625,323.6883239746094
2014,VAR_2T,278.7005615234375,21.23543930053711,195.45640563964844,268.4418029785156,283.6272888183594,296.5294189453125,323.067138671875
2015,VAR_2T,278.779052734375,21.361082077026367,192.21463012695312,269.07745361328125,283.57781982421875,296.72052001953125,324.26312255859375
2016,VAR_2T,279.18133544921875,21.10846710205078,193.1314239501953,269.89898681640625,283.7349853515625,296.82830810546875,324.7344970703125
2017,VAR_2T,278.9895935058594,21.098787307739258,193.23280334472656,269.53009033203125,283.6253356933594,296.673828125,326.940673828125
2018,VAR_2T,279.0555725097656,20.90605926513672,194.12266540527344,269.39190673828125,283.7271728515625,296.62103271484375,324.4820556640625
2019,VAR_2T,279.0045471191406,21.19828224182129,193.88929748535156,269.68939208984375,283.7115783691406,296.7542724609375,323.916259765625
2020,VAR_2T,279.1411437988281,21.008840560913086,193.4717559814453,270.10626220703125,283.79833984375,296.65716552734375,323.80712890625
2021,VAR_2T,278.8238525390625,21.40502166748047,195.0147247314453,269.38104248046875,283.75994873046875,296.6556396484375,324.8595886230469
2022,VAR_2T,278.9689025878906,21.08977699279785,194.12982177734375,269.468994140625,283.8729248046875,296.57135009765625,325.5641784667969
